Allele_1,WT_Background,Replicate,Temperature,Individuals,SQ_Measure,TotalArea.px
bx[2],DGRP491,R1,24,4,4,341439
bx[2],DGRP491,R1,24,5,4,314622
bx[2],DGRP491,R1,24,6,1,323058
bx[2],DGRP492,R1,24,1,4,339803
bx[2],DGRP492,R1,24,2,5,281919
bx[2],DGRP492,R1,24,3,4,323871
bx[2],DGRP492,R1,24,4,5,303842
bx[2],DGRP492,R1,24,5,5,339289
bx[2],DGRP492,R1,24,6,5,313031
bx[2],DGRP492,R1,24,7,5,346580
bx[2],DGRP492,R1,24,8,5,340974
bx[2],DGRP492,R1,24,9,4,334086
bx[2],DGRP492,R1,24,10,4,319071
bx[2],DGRP492,R1,24,11,4,365729
bx[2],DGRP492,R1,24,12,4,309492
bx[2],DGRP517,R1,24,1,5,321120
bx[2],DGRP517,R1,24,2,5,361089
bx[2],DGRP517,R1,24,3,5,337638
bx[2],DGRP517,R1,24,4,5,329683
bx[2],DGRP517,R1,24,5,4,353726
bx[2],DGRP517,R1,24,6,5,329768
bx[2],DGRP517,R1,24,7,4,357366
bx[2],DGRP517,R1,24,8,5,344795
bx[2],DGRP517,R1,24,9,5,311989
bx[2],DGRP517,R1,24,10,5,325004
bx[2],DGRP517,R1,24,11,4,307861
bx[2],DGRP517,R1,24,12,4,349091
bx[2],DGRP757,R1,24,1,4,332768
bx[2],DGRP757,R1,24,2,3,329823
bx[2],DGRP757,R1,24,3,3,330256
bx[2],DGRP757,R1,24,4,4,331947
bx[2],DGRP757,R1,24,5,4,292691
bx[2],DGRP757,R1,24,6,4,346392
bx[2],DGRP757,R1,24,7,4,332079
bx[2],DGRP757,R1,24,8,4,293384
bx[2],DGRP757,R1,24,9,1,353174
bx[2],DGRP757,R1,24,10,4,336365
bx[2],DGRP757,R1,24,11,5,321792
bx[2],DGRP757,R1,24,12,5,342231
bx[2],DGRP757,R1,24,13,5,333906
bx[2],DGRP757,R1,24,14,5,346906
bx[1],DGRP038,R1,24,1,5,236942
bx[1],DGRP038,R1,24,2,6,238932
bx[1],DGRP038,R1,24,3,7,222396
bx[1],DGRP038,R1,24,5,7,239760
bx[1],DGRP038,R1,24,6,7,195282
bx[1],DGRP038,R1,24,7,6,229334
bx[1],DGRP038,R1,24,8,7,217848
bx[1],DGRP038,R1,24,9,5,269913
bx[1],DGRP038,R1,24,10,7,231079
bx[1],DGRP038,R1,24,12,6,251513
bx[1],DGRP038,R1,24,13,7,227686
bx[1],DGRP038,R1,24,14,5,258755
bx[1],DGRP038,R1,24,15,6,256789
bx[1],DGRP038,R1,24,16,7,269969
bx[1],DGRP038,R1,24,17,7,228113
bx[1],DGRP038,R1,24,18,8,173752
bx[1],DGRP038,R1,24,19,7,184218
bx[1],DGRP038,R1,24,20,7,193461
bx[1],DGRP048,R1,24,1,5,291513
bx[1],DGRP048,R1,24,2,5,305849
bx[1],DGRP048,R1,24,3,5,329346
bx[1],DGRP048,R1,24,4,5,296798
bx[1],DGRP048,R1,24,5,4,289176
bx[1],DGRP048,R1,24,6,5,298825
bx[1],DGRP048,R1,24,7,5,302118
bx[1],DGRP048,R1,24,8,4,287948
bx[1],DGRP048,R1,24,9,6,317858
bx[1],DGRP048,R1,24,10,5,273192
bx[1],DGRP048,R1,24,11,5,313313
bx[1],DGRP048,R1,24,12,5,292437
bx[1],DGRP048,R1,24,13,6,292288
bx[1],DGRP048,R1,24,14,5,291271
bx[1],DGRP048,R1,24,15,5,290940
bx[1],DGRP048,R1,24,16,5,301596
bx[1],DGRP048,R1,24,17,5,301125
bx[1],DGRP075,R1,24,1,4,261733
bx[1],DGRP075,R1,24,2,5,268063
bx[1],DGRP075,R1,24,3,4,276390
bx[1],DGRP075,R1,24,4,4,278532
bx[1],DGRP075,R1,24,5,2,255333
bx[1],DGRP075,R1,24,6,4,266807
bx[1],DGRP075,R1,24,7,1,273072
bx[1],DGRP075,R1,24,8,4,304378
bx[1],DGRP075,R1,24,10,5,290535
bx[1],DGRP075,R1,24,11,4,306993
bx[1],DGRP075,R1,24,12,4,251443
bx[1],DGRP075,R1,24,13,4,267336
bx[1],DGRP075,R1,24,14,4,300574
bx[1],DGRP083,R1,24,1,4,245314
bx[1],DGRP083,R1,24,2,1,248353
bx[1],DGRP083,R1,24,5,1,247802
bx[1],DGRP083,R1,24,6,4,241996
bx[1],DGRP083,R1,24,8,1,290485
bx[1],DGRP083,R1,24,9,1,271958
bx[1],DGRP083,R1,24,10,4,221712
bx[1],DGRP083,R1,24,11,1,236509
bx[1],DGRP083,R1,24,12,4,215036
bx[1],DGRP083,R1,24,13,4,234888
bx[1],DGRP083,R1,24,14,5,276600
bx[1],DGRP088,R1,24,1,5,306266
bx[1],DGRP088,R1,24,2,4,318239
bx[1],DGRP088,R1,24,3,5,298385
bx[1],DGRP088,R1,24,4,5,278969
bx[1],DGRP088,R1,24,5,7,242141
bx[1],DGRP088,R1,24,6,7,252602
bx[1],DGRP088,R1,24,7,7,203905
bx[1],DGRP088,R1,24,8,5,313145
bx[1],DGRP088,R1,24,9,7,230060
bx[1],DGRP088,R1,24,10,6,311443
bx[1],DGRP088,R1,24,11,5,322827
bx[1],DGRP088,R1,24,13,5,309082
bx[1],DGRP088,R1,24,14,4,275195
bx[1],DGRP088,R1,24,16,5,296410
bx[1],DGRP088,R1,24,17,5,268780
bx[1],DGRP088,R1,24,18,5,280234
bx[1],DGRP088,R1,24,19,5,306787
bx[1],DGRP229,R1,24,1,5,271427
bx[1],DGRP229,R1,24,2,4,306820
bx[1],DGRP229,R1,24,3,4,226933
bx[1],DGRP229,R1,24,4,4,292831
bx[1],DGRP229,R1,24,5,3,245129
bx[1],DGRP229,R1,24,6,4,205416
bx[1],DGRP229,R1,24,7,1,289717
bx[1],DGRP229,R1,24,8,4,287338
bx[1],DGRP229,R1,24,9,3,307471
bx[1],DGRP229,R1,24,10,4,203346
bx[1],DGRP229,R1,24,11,1,297127
bx[1],DGRP229,R1,24,12,4,237639
bx[1],DGRP229,R1,24,13,4,282514
bx[1],DGRP229,R1,24,14,3,252430
bx[1],DGRP229,R1,24,15,3,261630
bx[1],DGRP229,R1,24,16,3,301650
bx[1],DGRP229,R1,24,17,4,292801
bx[1],DGRP229,R1,24,18,4,262223
bx[1],DGRP229,R1,24,19,4,312463
bx[1],DGRP229,R1,24,20,3,291327
bx[1],DGRP239,R1,24,1,5,251039
bx[1],DGRP239,R1,24,2,1,272973
bx[1],DGRP239,R1,24,3,1,256862
bx[1],DGRP239,R1,24,4,1,286083
bx[1],DGRP239,R1,24,5,4,264293
bx[1],DGRP239,R1,24,6,3,282759
bx[1],DGRP239,R1,24,7,4,228743
bx[1],DGRP239,R1,24,8,4,303121
bx[1],DGRP239,R1,24,9,3,275625
bx[1],DGRP239,R1,24,10,1,278176
bx[1],DGRP239,R1,24,11,1,267952
bx[1],DGRP239,R1,24,12,3,284079
bx[1],DGRP239,R1,24,13,1,283514
bx[1],DGRP239,R1,24,14,1,316407
bx[1],DGRP239,R1,24,15,3,263927
bx[1],DGRP239,R1,24,16,1,284521
bx[1],DGRP239,R1,24,17,1,238935
bx[1],DGRP239,R1,24,18,1,285634
bx[1],DGRP239,R1,24,20,3,282046
bx[1],DGRP301,R1,24,1,1,313626
bx[1],DGRP301,R1,24,2,5,292472
bx[1],DGRP301,R1,24,3,4,324222
bx[1],DGRP301,R1,24,4,4,307116
bx[1],DGRP301,R1,24,5,1,329027
bx[1],DGRP301,R1,24,6,1,303572
bx[1],DGRP301,R1,24,7,2,302740
bx[1],DGRP301,R1,24,8,1,336908
bx[1],DGRP301,R1,24,9,1,339230
bx[1],DGRP301,R1,24,10,1,352019
bx[1],DGRP301,R1,24,11,4,304574
bx[1],DGRP301,R1,24,12,1,316653
bx[1],DGRP301,R1,24,13,1,378226
bx[1],DGRP301,R1,24,14,4,297037
bx[1],DGRP301,R1,24,15,1,313092
bx[1],DGRP301,R1,24,16,4,341723
bx[1],DGRP301,R1,24,17,1,334366
bx[1],DGRP301,R1,24,18,4,321391
bx[1],DGRP301,R1,24,19,3,294987
bx[1],DGRP301,R1,24,20,4,326599
bx[1],DGRP315,R1,24,1,5,363891
bx[1],DGRP315,R1,24,2,5,360325
bx[1],DGRP315,R1,24,3,5,368461
bx[1],DGRP315,R1,24,4,5,357580
bx[1],DGRP315,R1,24,5,4,363265
bx[1],DGRP315,R1,24,6,5,344301
bx[1],DGRP315,R1,24,7,6,310165
bx[1],DGRP315,R1,24,8,5,342649
bx[1],DGRP315,R1,24,9,6,337129
bx[1],DGRP315,R1,24,10,5,326293
bx[1],DGRP371,R1,24,1,3,348922
bx[1],DGRP371,R1,24,2,3,322432
bx[1],DGRP371,R1,24,3,4,341267
bx[1],DGRP371,R1,24,4,4,321580
bx[1],DGRP371,R1,24,5,4,351594
bx[1],DGRP371,R1,24,6,4,320033
bx[1],DGRP371,R1,24,7,5,314703
bx[1],DGRP371,R1,24,8,4,366025
bx[1],DGRP371,R1,24,9,3,315512
bx[1],DGRP371,R1,24,11,3,366780
bx[1],DGRP371,R1,24,12,2,375017
bx[1],DGRP371,R1,24,13,1,348725
bx[1],DGRP371,R1,24,14,3,315287
bx[1],DGRP371,R1,24,15,1,384217
bx[1],DGRP371,R1,24,16,4,346342
bx[1],DGRP371,R1,24,17,4,365839
bx[1],DGRP371,R1,24,18,1,340184
bx[1],DGRP371,R1,24,19,4,389268
bx[1],DGRP385,R1,24,1,5,347715
bx[1],DGRP385,R1,24,2,5,345484
bx[1],DGRP385,R1,24,3,6,332328
bx[1],DGRP385,R1,24,4,6,302312
bx[1],DGRP385,R1,24,5,5,314309
bx[1],DGRP385,R1,24,6,7,307745
bx[1],DGRP391,R1,24,1,5,290219
bx[1],DGRP391,R1,24,2,5,255991
bx[1],DGRP391,R1,24,3,5,287799
bx[1],DGRP391,R1,24,4,5,307930
bx[1],DGRP391,R1,24,5,5,284020
bx[1],DGRP391,R1,24,6,1,328853
bx[1],DGRP391,R1,24,7,5,280702
bx[1],DGRP391,R1,24,8,5,303682
bx[1],DGRP391,R1,24,9,5,283277
bx[1],DGRP391,R1,24,10,5,259018
bx[1],DGRP391,R1,24,11,5,274994
bx[1],DGRP391,R1,24,12,4,213208
bx[1],DGRP391,R1,24,13,5,256499
bx[1],DGRP391,R1,24,14,5,272685
bx[1],DGRP391,R1,24,15,4,299121
bx[1],DGRP391,R1,24,16,5,265330
bx[1],DGRP392,R1,24,1,6,331784
bx[1],DGRP392,R1,24,2,5,311667
bx[1],DGRP392,R1,24,3,8,300150
bx[1],DGRP392,R1,24,4,5,311290
bx[1],DGRP392,R1,24,5,7,315671
bx[1],DGRP392,R1,24,6,7,291400
bx[1],DGRP392,R1,24,7,6,322397
bx[1],DGRP392,R1,24,8,5,307629
bx[1],DGRP392,R1,24,9,7,318865
bx[1],DGRP392,R1,24,10,6,328153
bx[1],DGRP392,R1,24,11,6,313970
bx[1],DGRP392,R1,24,12,6,344853
bx[1],DGRP392,R1,24,13,6,329382
bx[1],DGRP392,R1,24,14,7,289686
bx[1],DGRP392,R1,24,15,7,317623
bx[1],DGRP392,R1,24,16,6,319347
bx[1],DGRP443,R1,24,1,5,310865
bx[1],DGRP443,R1,24,2,4,266466
bx[1],DGRP443,R1,24,3,6,289577
bx[1],DGRP443,R1,24,4,4,333402
bx[1],DGRP443,R1,24,5,5,288686
bx[1],DGRP443,R1,24,6,4,318447
bx[1],DGRP443,R1,24,7,4,299709
bx[1],DGRP443,R1,24,8,5,339218
bx[1],DGRP443,R1,24,9,5,277065
bx[1],DGRP443,R1,24,10,4,337804
bx[1],DGRP443,R1,24,11,3,277507
bx[1],DGRP443,R1,24,12,3,331385
bx[1],DGRP443,R1,24,13,5,305050
bx[1],DGRP443,R1,24,14,5,337680
bx[1],DGRP443,R1,24,15,4,326124
bx[1],DGRP443,R1,24,16,5,273013
bx[1],DGRP443,R1,24,17,4,310649
bx[1],DGRP443,R1,24,18,5,354312
bx[1],DGRP443,R1,24,19,5,303066
bx[1],DGRP443,R1,24,20,3,316759
bx[1],DGRP491,R1,24,1,4,323312
bx[1],DGRP491,R1,24,2,5,319408
bx[1],DGRP491,R1,24,3,4,314128
bx[1],DGRP491,R1,24,4,3,340065
bx[1],DGRP491,R1,24,5,3,349708
bx[1],DGRP491,R1,24,6,4,315087
bx[1],DGRP491,R1,24,7,5,293409
bx[1],DGRP492,R1,24,1,5,331671
bx[1],DGRP492,R1,24,2,5,278438
bx[1],DGRP492,R1,24,3,5,286658
bx[1],DGRP492,R1,24,4,5,321452
bx[1],DGRP492,R1,24,5,4,330688.271
bx[1],DGRP492,R1,24,6,5,330999.255
bx[1],DGRP492,R1,24,7,4,331310.2389
bx[1],DGRP492,R1,24,8,4,331621.2229
bx[1],DGRP492,R1,24,9,5,331932.2069
bx[1],DGRP492,R1,24,10,5,332243.1909
bx[1],DGRP492,R1,24,11,4,332554.1748
bx[1],DGRP492,R1,24,12,5,332865.1588
bx[1],DGRP492,R1,24,13,4,333176.1428
bx[1],DGRP492,R1,24,14,5,333487.1268
bx[1],DGRP492,R1,24,15,5,333798.1107
bx[1],DGRP492,R1,24,16,3,334109.0947
bx[1],DGRP517,R1,24,1,5,334420.0787
bx[1],DGRP517,R1,24,2,5,334731.0627
bx[1],DGRP517,R1,24,3,5,335042.0466
bx[1],DGRP517,R1,24,4,4,335353.0306
bx[1],DGRP517,R1,24,5,5,335664.0146
bx[1],DGRP517,R1,24,6,5,335974.9986
bx[1],DGRP517,R1,24,7,4,336285.9825
bx[1],DGRP517,R1,24,8,5,336596.9665
bx[1],DGRP517,R1,24,9,5,336907.9505
bx[1],DGRP517,R1,24,10,6,337218.9344
bx[1],DGRP517,R1,24,11,5,337529.9184
bx[1],DGRP517,R1,24,12,5,337840.9024
bx[1],DGRP517,R1,24,13,5,338151.8864
bx[1],DGRP517,R1,24,14,5,338462.8703
bx[1],DGRP517,R1,24,15,5,338773.8543
bx[1],DGRP517,R1,24,16,4,339084.8383
bx[1],DGRP517,R1,24,17,5,339395.8223
bx[1],DGRP517,R1,24,18,5,339706.8062
bx[1],DGRP517,R1,24,19,5,340017.7902
bx[1],DGRP517,R1,24,20,4,340328.7742
bx[1],DGRP757,R1,24,1,4,340639.7582
bx[1],DGRP757,R1,24,2,4,340950.7421
bx[1],DGRP757,R1,24,3,6,341261.7261
bx[1],DGRP757,R1,24,4,5,341572.7101
bx[1],DGRP757,R1,24,5,4,341883.6941
bx[1],DGRP757,R1,24,6,4,342194.678
bx[1],DGRP757,R1,24,7,4,342505.662
bx[1],DGRP757,R1,24,10,3,342816.646
bx[1],DGRP757,R1,24,11,3,343127.63
bx[1],DGRP028,R1,24,1,4,343438.6139
bx[1],DGRP028,R1,24,2,4,343749.5979
bx[1],DGRP028,R1,24,3,4,344060.5819
bx[1],DGRP028,R1,24,4,4,344371.5659
bx[1],DGRP028,R1,24,5,4,344682.5498
bx[1],DGRP028,R1,24,7,5,345304.5178
bx[1],DGRP028,R1,24,8,3,345615.5018
bx[1],DGRP028,R1,24,9,4,345926.4857
bx[1],DGRP028,R1,24,10,4,346237.4697
bx[1],DGRP028,R1,24,11,4,346548.4537
bx[1],DGRP028,R1,24,12,3,346859.4377
bx[1],DGRP028,R1,24,13,3,347170.4216
bx[1],DGRP028,R1,24,14,4,347481.4056
bx[1],DGRP028,R1,24,15,4,347792.3896
bx[1],DGRP028,R1,24,16,4,348103.3736
bx[1],DGRP028,R1,24,19,5,348414.3575
bx[1],DGRP028,R1,24,20,4,348725.3415
OREw,DGRP028,R2,24,1,1,270313
OREw,DGRP028,R2,24,2,1,323798
OREw,DGRP028,R2,24,3,1,322742
OREw,DGRP028,R2,24,4,1,317711
OREw,DGRP028,R2,24,5,1,312267
OREw,DGRP028,R2,24,6,1,276812
OREw,DGRP028,R2,24,7,1,274476
OREw,DGRP028,R2,24,8,1,314970
OREw,DGRP028,R2,24,9,1,309832
OREw,DGRP028,R2,24,10,1,339484
OREw,DGRP028,R2,24,11,1,337039
OREw,DGRP028,R2,24,12,1,318164
OREw,DGRP028,R2,24,13,1,274684
OREw,DGRP028,R2,24,14,1,324901
OREw,DGRP028,R2,24,15,1,330916
OREw,DGRP028,R2,24,16,1,266760
OREw,DGRP028,R2,24,17,1,322731
OREw,DGRP028,R2,24,18,1,291253
OREw,DGRP028,R2,24,19,1,304511
OREw,DGRP028,R2,24,20,1,303722
OREw,DGRP038,R2,24,1,1,272933
OREw,DGRP038,R2,24,2,1,269309
OREw,DGRP038,R2,24,3,1,260827
OREw,DGRP038,R2,24,4,1,286354
OREw,DGRP038,R2,24,5,1,263110
OREw,DGRP038,R2,24,7,1,278738
OREw,DGRP038,R2,24,8,1,274587
OREw,DGRP038,R2,24,9,1,272852
OREw,DGRP038,R2,24,10,1,286487
OREw,DGRP038,R2,24,11,1,281509
OREw,DGRP038,R2,24,12,1,290624
OREw,DGRP038,R2,24,13,1,264503
OREw,DGRP038,R2,24,14,1,277502
OREw,DGRP038,R2,24,15,1,286745
OREw,DGRP038,R2,24,16,1,298211
OREw,DGRP038,R2,24,17,1,265514
OREw,DGRP038,R2,24,18,1,281969
OREw,DGRP038,R2,24,19,1,277626
OREw,DGRP048,R2,24,2,1,281956
OREw,DGRP048,R2,24,3,1,288531
OREw,DGRP048,R2,24,4,1,271368
OREw,DGRP048,R2,24,5,1,326844
OREw,DGRP048,R2,24,6,1,297854
OREw,DGRP048,R2,24,7,1,281498
OREw,DGRP048,R2,24,8,1,296392
OREw,DGRP048,R2,24,9,1,302033
OREw,DGRP048,R2,24,10,1,310581
OREw,DGRP048,R2,24,11,1,295921
OREw,DGRP048,R2,24,12,1,324445
OREw,DGRP048,R2,24,13,1,276569
OREw,DGRP048,R2,24,14,1,308214
OREw,DGRP048,R2,24,15,1,269081
OREw,DGRP048,R2,24,16,1,287513
OREw,DGRP048,R2,24,17,1,281175
OREw,DGRP048,R2,24,18,1,292698
OREw,DGRP048,R2,24,19,1,303811
OREw,DGRP048,R2,24,20,1,296535
OREw,DGRP075,R2,24,1,1,323097
OREw,DGRP075,R2,24,2,1,301384
OREw,DGRP075,R2,24,3,1,322801
OREw,DGRP075,R2,24,4,1,307664
OREw,DGRP075,R2,24,5,1,324436
OREw,DGRP075,R2,24,6,1,360599
OREw,DGRP075,R2,24,7,1,307091
OREw,DGRP075,R2,24,8,1,313019
OREw,DGRP075,R2,24,9,1,300030
OREw,DGRP075,R2,24,10,1,274039
OREw,DGRP075,R2,24,11,1,310081
OREw,DGRP075,R2,24,12,1,300819
OREw,DGRP075,R2,24,13,1,332449
OREw,DGRP075,R2,24,14,1,338673
OREw,DGRP075,R2,24,15,1,340262
OREw,DGRP075,R2,24,16,1,311619
OREw,DGRP075,R2,24,17,1,351951
OREw,DGRP075,R2,24,18,1,331658
OREw,DGRP075,R2,24,19,1,317932
OREw,DGRP083,R2,24,1,1,311008
OREw,DGRP083,R2,24,2,1,318147
OREw,DGRP083,R2,24,3,1,297478
OREw,DGRP083,R2,24,4,1,312236
OREw,DGRP083,R2,24,5,1,264553
OREw,DGRP083,R2,24,6,1,269096
OREw,DGRP083,R2,24,7,1,314872
OREw,DGRP083,R2,24,8,1,319150
OREw,DGRP083,R2,24,9,1,282960
OREw,DGRP083,R2,24,10,1,326910
OREw,DGRP083,R2,24,11,1,299889
OREw,DGRP083,R2,24,12,1,312444
OREw,DGRP083,R2,24,13,1,324513
OREw,DGRP083,R2,24,14,1,306135
OREw,DGRP083,R2,24,15,1,309359
OREw,DGRP083,R2,24,16,1,311262
OREw,DGRP083,R2,24,17,1,298848
OREw,DGRP083,R2,24,18,1,291129
OREw,DGRP083,R2,24,19,1,311404
OREw,DGRP083,R2,24,20,1,295384
OREw,DGRP088,R2,24,1,1,289874
OREw,DGRP088,R2,24,2,1,300408
OREw,DGRP088,R2,24,3,1,322666
OREw,DGRP088,R2,24,4,1,279145
OREw,DGRP088,R2,24,5,1,309005
OREw,DGRP088,R2,24,6,1,312783
OREw,DGRP088,R2,24,7,1,258937
OREw,DGRP088,R2,24,8,1,310080
OREw,DGRP088,R2,24,9,1,299651
OREw,DGRP088,R2,24,10,1,271682
OREw,DGRP088,R2,24,11,1,250698
OREw,DGRP088,R2,24,12,1,288163
OREw,DGRP088,R2,24,13,1,275786
OREw,DGRP088,R2,24,14,1,240322
OREw,DGRP088,R2,24,15,1,274780
OREw,DGRP088,R2,24,16,1,322366
OREw,DGRP088,R2,24,17,1,259614
OREw,DGRP088,R2,24,18,1,260426
OREw,DGRP088,R2,24,19,1,318642
OREw,DGRP239,R2,24,1,1,308595
OREw,DGRP239,R2,24,2,1,340238
OREw,DGRP239,R2,24,3,1,249064
OREw,DGRP239,R2,24,4,1,246304
OREw,DGRP239,R2,24,5,1,278097
OREw,DGRP239,R2,24,6,1,288141
OREw,DGRP239,R2,24,7,1,248895
OREw,DGRP239,R2,24,8,1,246379
OREw,DGRP239,R2,24,9,1,252462
OREw,DGRP239,R2,24,10,1,306182
OREw,DGRP239,R2,24,11,1,213286
OREw,DGRP239,R2,24,12,1,259028
OREw,DGRP239,R2,24,13,1,266615
OREw,DGRP239,R2,24,14,1,269370
OREw,DGRP239,R2,24,15,1,301287
OREw,DGRP239,R2,24,16,1,334979
OREw,DGRP239,R2,24,17,1,348967
OREw,DGRP239,R2,24,18,1,245878
OREw,DGRP239,R2,24,19,1,235895
OREw,DGRP239,R2,24,20,1,280179
OREw,DGRP315,R2,24,1,1,339006
OREw,DGRP315,R2,24,2,1,322236
OREw,DGRP315,R2,24,3,1,312485
OREw,DGRP315,R2,24,4,1,307272
OREw,DGRP315,R2,24,5,1,312924
OREw,DGRP315,R2,24,6,1,306007
OREw,DGRP315,R2,24,7,1,306530
OREw,DGRP315,R2,24,8,1,320216
OREw,DGRP315,R2,24,9,1,315575
OREw,DGRP315,R2,24,10,1,299156
OREw,DGRP315,R2,24,11,1,303051
OREw,DGRP315,R2,24,12,1,288687
OREw,DGRP315,R2,24,13,1,293955
OREw,DGRP315,R2,24,14,1,324922
OREw,DGRP315,R2,24,15,1,330135
OREw,DGRP315,R2,24,16,1,293597
OREw,DGRP315,R2,24,17,1,309524
OREw,DGRP315,R2,24,18,1,299370
OREw,DGRP315,R2,24,19,1,321210
OREw,DGRP315,R2,24,20,1,329333
OREw,DGRP319,R2,24,1,1,292210
OREw,DGRP319,R2,24,2,1,308086
OREw,DGRP319,R2,24,3,1,321305
OREw,DGRP319,R2,24,4,1,281651
OREw,DGRP319,R2,24,5,1,317242
OREw,DGRP319,R2,24,6,1,298745
OREw,DGRP319,R2,24,7,1,304155
OREw,DGRP319,R2,24,8,1,291499
OREw,DGRP319,R2,24,9,1,309026
OREw,DGRP319,R2,24,10,1,297862
OREw,DGRP319,R2,24,11,1,293324
OREw,DGRP319,R2,24,12,1,312376
OREw,DGRP319,R2,24,13,1,312963
OREw,DGRP319,R2,24,14,1,282800
OREw,DGRP319,R2,24,15,1,289720
OREw,DGRP371,R2,24,1,1,306826
OREw,DGRP371,R2,24,2,1,322542
OREw,DGRP371,R2,24,4,1,282805
OREw,DGRP371,R2,24,5,1,311154
OREw,DGRP371,R2,24,7,1,318932
OREw,DGRP371,R2,24,8,1,356037
OREw,DGRP371,R2,24,9,1,291836
OREw,DGRP371,R2,24,10,1,317241
OREw,DGRP371,R2,24,11,1,305826
OREw,DGRP371,R2,24,13,1,306019
OREw,DGRP385,R2,24,1,1,311681
OREw,DGRP385,R2,24,2,1,349959
OREw,DGRP385,R2,24,3,1,341486
OREw,DGRP385,R2,24,4,1,291053
OREw,DGRP385,R2,24,5,1,336525
OREw,DGRP385,R2,24,6,1,313251
OREw,DGRP385,R2,24,7,1,347341
OREw,DGRP385,R2,24,8,1,327575
OREw,DGRP385,R2,24,9,1,306120
OREw,DGRP385,R2,24,10,1,320090
OREw,DGRP385,R2,24,11,1,325423
OREw,DGRP385,R2,24,12,1,331098
OREw,DGRP385,R2,24,13,1,332851
OREw,DGRP385,R2,24,14,1,336841
OREw,DGRP385,R2,24,15,1,302211
OREw,DGRP385,R2,24,16,1,287644
OREw,DGRP385,R2,24,17,1,349277
OREw,DGRP385,R2,24,18,1,322567
OREw,DGRP391,R2,24,1,1,322176
OREw,DGRP391,R2,24,2,1,330580
OREw,DGRP391,R2,24,3,1,339017
OREw,DGRP391,R2,24,4,1,330684
OREw,DGRP391,R2,24,5,1,376239
OREw,DGRP391,R2,24,6,1,315166
OREw,DGRP391,R2,24,7,1,370174
OREw,DGRP391,R2,24,8,1,309124
OREw,DGRP391,R2,24,9,1,359267
OREw,DGRP391,R2,24,10,1,359621
OREw,DGRP391,R2,24,11,1,347951
OREw,DGRP391,R2,24,12,1,322495
OREw,DGRP391,R2,24,13,1,322515
OREw,DGRP391,R2,24,14,1,359959
OREw,DGRP391,R2,24,15,1,354245
OREw,DGRP391,R2,24,16,1,352155
OREw,DGRP391,R2,24,17,1,329570
OREw,DGRP391,R2,24,18,1,335592
OREw,DGRP391,R2,24,19,1,317099
OREw,DGRP392,R2,24,1,1,309409
OREw,DGRP392,R2,24,2,1,308314
OREw,DGRP392,R2,24,3,1,318642
OREw,DGRP392,R2,24,4,1,319993
OREw,DGRP392,R2,24,5,1,324257
OREw,DGRP392,R2,24,6,1,309492
OREw,DGRP392,R2,24,7,1,303752
OREw,DGRP392,R2,24,8,1,252610
OREw,DGRP392,R2,24,10,1,288013
OREw,DGRP392,R2,24,11,1,335561
OREw,DGRP392,R2,24,12,1,317677
OREw,DGRP392,R2,24,13,1,313489
OREw,DGRP392,R2,24,14,1,308926
OREw,DGRP392,R2,24,15,1,306689
OREw,DGRP392,R2,24,16,1,303584
OREw,DGRP392,R2,24,17,1,317374
OREw,DGRP392,R2,24,18,1,288250
OREw,DGRP392,R2,24,19,1,319791
OREw,DGRP392,R2,24,20,1,338510
OREw,DGRP443,R2,24,1,1,306254
OREw,DGRP443,R2,24,2,1,309112
OREw,DGRP443,R2,24,3,1,313499
OREw,DGRP443,R2,24,4,1,283148
OREw,DGRP443,R2,24,5,1,323409
OREw,DGRP443,R2,24,6,1,312685
OREw,DGRP443,R2,24,7,1,319168
OREw,DGRP443,R2,24,8,1,332685
OREw,DGRP443,R2,24,9,1,242349
OREw,DGRP443,R2,24,10,1,286191
OREw,DGRP443,R2,24,12,1,300573
OREw,DGRP443,R2,24,13,1,318593
OREw,DGRP443,R2,24,14,1,277229
OREw,DGRP443,R2,24,15,1,296805
OREw,DGRP443,R2,24,16,1,304181
OREw,DGRP443,R2,24,17,1,321454
OREw,DGRP443,R2,24,18,1,303443
OREw,DGRP443,R2,24,19,1,302830
OREw,DGRP491,R2,24,1,1,288924
OREw,DGRP491,R2,24,2,1,317589
OREw,DGRP491,R2,24,3,1,250363
OREw,DGRP491,R2,24,4,1,337722
OREw,DGRP491,R2,24,5,1,325480
OREw,DGRP491,R2,24,6,1,360740
OREw,DGRP491,R2,24,7,1,269857
OREw,DGRP491,R2,24,8,1,305807
OREw,DGRP491,R2,24,9,1,285659
OREw,DGRP491,R2,24,10,1,286931
OREw,DGRP491,R2,24,11,1,292863
OREw,DGRP491,R2,24,12,1,340959
OREw,DGRP491,R2,24,13,1,306375
OREw,DGRP491,R2,24,14,1,290119
OREw,DGRP491,R2,24,15,1,288952
OREw,DGRP491,R2,24,16,1,312928
OREw,DGRP491,R2,24,17,1,299993
OREw,DGRP491,R2,24,18,1,370958
OREw,DGRP491,R2,24,19,1,303554
OREw,DGRP491,R2,24,20,1,314668
OREw,DGRP492,R2,24,1,1,326077
OREw,DGRP492,R2,24,2,1,333279
OREw,DGRP492,R2,24,3,1,335441
OREw,DGRP492,R2,24,4,1,341427
OREw,DGRP492,R2,24,5,1,391942
OREw,DGRP492,R2,24,6,1,348485
